method,split,seed,episode,label,unsafe,score,threshold,flag,true_positive,false_positive,false_negative,true_negative,severity
old_v4_physics_audit,rare_valid_bounce,4,9,0,0,200.666275,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,5,0,0,0,122.362335,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,5,1,0,0,129.126556,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,5,2,0,0,157.372498,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,5,3,0,0,129.761337,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,5,4,0,0,329.285431,289.868059,1,0,1,0,0,1.0000
old_v4_physics_audit,rare_valid_bounce,5,5,0,0,77.614365,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,5,6,0,0,87.239410,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,5,7,0,0,143.121124,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,5,8,0,0,214.547623,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,5,9,0,0,107.275345,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,6,0,0,0,246.220306,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,6,1,0,0,156.640656,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,6,2,0,0,310.073486,289.868059,1,0,1,0,0,1.0000
old_v4_physics_audit,rare_valid_bounce,6,3,0,0,143.438217,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,6,4,0,0,159.163986,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,6,5,0,0,227.211395,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,6,6,0,0,140.202682,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,6,7,0,0,218.013489,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,6,8,0,0,146.903351,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,6,9,0,0,146.673843,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,7,0,0,0,170.743439,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,7,1,0,0,209.743805,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,7,2,0,0,213.935516,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,7,3,0,0,154.687927,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,7,4,0,0,134.781387,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,7,5,0,0,198.814270,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,7,6,0,0,119.561859,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,7,7,0,0,181.132431,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,7,8,0,0,268.216614,289.868059,0,0,0,0,1,1.0000
old_v4_physics_audit,rare_valid_bounce,7,9,0,0,175.956696,289.868059,0,0,0,0,1,1.0000
scalar_residual_only,combined_violation_shift,0,0,1,1,6.490748,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,0,1,1,1,7.364655,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,0,2,1,1,7.237910,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,0,3,1,1,6.930355,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,0,4,1,1,8.179690,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,0,5,1,1,7.169695,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,0,6,1,1,8.138331,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,0,7,1,1,8.245390,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,0,8,1,1,9.544451,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,0,9,1,1,6.697382,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,1,0,1,1,6.543597,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,1,1,1,1,6.514753,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,1,2,1,1,9.203943,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,1,3,1,1,6.673497,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,1,4,1,1,6.486756,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,1,5,1,1,7.390922,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,1,6,1,1,6.549544,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,1,7,1,1,9.402081,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,1,8,1,1,6.485034,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,1,9,1,1,6.637180,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,2,0,1,1,6.747784,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,2,1,1,1,6.791368,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,2,2,1,1,9.359363,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,2,3,1,1,6.699371,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,2,4,1,1,7.677376,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,2,5,1,1,6.595227,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,2,6,1,1,7.371176,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,2,7,1,1,6.712338,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,2,8,1,1,6.558621,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,2,9,1,1,6.512822,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,3,0,1,1,8.710968,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,3,1,1,1,6.496193,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,3,2,1,1,6.599274,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,3,3,1,1,8.700562,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,3,4,1,1,6.458752,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,3,5,1,1,6.566750,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,3,6,1,1,6.822742,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,3,7,1,1,6.528879,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,3,8,1,1,6.543594,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,3,9,1,1,7.986414,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,4,0,1,1,6.493724,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,4,1,1,1,7.754430,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,4,2,1,1,7.696839,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,4,3,1,1,8.579253,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,4,4,1,1,8.877893,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,4,5,1,1,8.576661,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,4,6,1,1,8.626496,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,4,7,1,1,7.291529,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,4,8,1,1,6.711018,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,4,9,1,1,6.425803,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,5,0,1,1,7.475156,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,5,1,1,1,6.690952,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,5,2,1,1,6.731417,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,5,3,1,1,6.487254,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,5,4,1,1,7.849663,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,5,5,1,1,6.438912,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,5,6,1,1,7.690419,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,5,7,1,1,6.784654,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,5,8,1,1,6.515442,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,5,9,1,1,7.293685,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,6,0,1,1,6.655376,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,6,1,1,1,8.902765,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,6,2,1,1,6.663458,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,6,3,1,1,6.449723,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,6,4,1,1,6.871357,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,6,5,1,1,6.811349,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,6,6,1,1,6.705059,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,6,7,1,1,6.538115,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,6,8,1,1,9.502714,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,6,9,1,1,9.121017,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,7,0,1,1,8.450375,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,7,1,1,1,7.942277,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,7,2,1,1,6.636955,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,7,3,1,1,8.828830,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,7,4,1,1,9.057838,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,7,5,1,1,8.585409,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,7,6,1,1,9.368162,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,7,7,1,1,6.532097,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,7,8,1,1,6.910151,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,combined_violation_shift,7,9,1,1,6.485424,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,adversarial_compensated_violation,0,0,1,1,5.368176,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,0,1,1,1,3.133775,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,0,2,1,1,3.782403,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,0,3,1,1,2.530127,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,0,4,1,1,2.458071,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,0,5,1,1,5.186044,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,0,6,1,1,2.473690,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,0,7,1,1,3.978086,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,0,8,1,1,2.586030,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,0,9,1,1,5.582405,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,adversarial_compensated_violation,1,0,1,1,2.638292,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,1,1,1,1,2.517088,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,1,2,1,1,3.622008,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,1,3,1,1,2.367704,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,1,4,1,1,3.365483,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,1,5,1,1,2.705852,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,1,6,1,1,2.302786,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,1,7,1,1,2.351979,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,1,8,1,1,2.538199,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,1,9,1,1,3.802649,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,2,0,1,1,4.216344,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,2,1,1,1,2.386421,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,2,2,1,1,2.612696,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,2,3,1,1,2.502532,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,2,4,1,1,2.226645,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,2,5,1,1,2.375896,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,2,6,1,1,7.107043,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,adversarial_compensated_violation,2,7,1,1,2.923840,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,2,8,1,1,2.517480,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,2,9,1,1,2.441562,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,3,0,1,1,5.585970,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,adversarial_compensated_violation,3,1,1,1,4.122764,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,3,2,1,1,4.592336,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,3,3,1,1,2.346968,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,3,4,1,1,4.963767,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,3,5,1,1,4.789310,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,3,6,1,1,2.295624,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,3,7,1,1,2.431111,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,3,8,1,1,2.403815,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,3,9,1,1,2.423013,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,4,0,1,1,3.939028,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,4,1,1,1,3.147526,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,4,2,1,1,2.613339,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,4,3,1,1,2.824155,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,4,4,1,1,2.377553,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,4,5,1,1,3.227041,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,4,6,1,1,11.974941,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,adversarial_compensated_violation,4,7,1,1,3.067719,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,4,8,1,1,2.386670,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,4,9,1,1,2.523871,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,5,0,1,1,2.475161,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,5,1,1,1,4.447699,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,5,2,1,1,3.177063,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,5,3,1,1,4.925871,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,5,4,1,1,2.295545,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,5,5,1,1,5.385952,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,5,6,1,1,2.183111,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,5,7,1,1,2.728418,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,5,8,1,1,2.400885,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,5,9,1,1,5.402612,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,6,0,1,1,2.372069,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,6,1,1,1,3.824449,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,6,2,1,1,2.173204,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,6,3,1,1,5.835440,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,adversarial_compensated_violation,6,4,1,1,5.097020,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,6,5,1,1,3.256107,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,6,6,1,1,2.479250,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,6,7,1,1,2.518545,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,6,8,1,1,3.277734,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,6,9,1,1,3.694689,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,7,0,1,1,7.268836,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,adversarial_compensated_violation,7,1,1,1,2.414133,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,7,2,1,1,2.231806,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,7,3,1,1,2.644596,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,7,4,1,1,2.528420,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,7,5,1,1,8.192799,5.434410,1,1,0,0,0,1.0000
scalar_residual_only,adversarial_compensated_violation,7,6,1,1,2.485794,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,7,7,1,1,3.788667,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,7,8,1,1,2.549288,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,adversarial_compensated_violation,7,9,1,1,3.624692,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,0,0,1,1,2.113185,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,0,1,1,1,2.465236,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,0,2,1,1,2.110516,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,0,3,1,1,2.512975,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,0,4,1,1,2.782908,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,0,5,1,1,2.664539,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,0,6,1,1,3.157162,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,0,7,1,1,3.145036,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,0,8,1,1,3.240100,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,0,9,1,1,2.295824,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,1,0,1,1,2.186364,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,1,1,1,1,2.156863,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,1,2,1,1,3.616229,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,1,3,1,1,2.141683,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,1,4,1,1,2.501137,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,1,5,1,1,2.793553,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,1,6,1,1,2.088670,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,1,7,1,1,3.444958,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,1,8,1,1,2.390443,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,1,9,1,1,2.410210,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,2,0,1,1,2.110371,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,2,1,1,1,2.819173,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,2,2,1,1,3.810960,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,2,3,1,1,2.163135,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,2,4,1,1,2.579756,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,2,5,1,1,2.699149,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,2,6,1,1,2.791095,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,2,7,1,1,2.538073,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,2,8,1,1,2.214664,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,2,9,1,1,2.280968,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,3,0,1,1,3.410477,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,3,1,1,1,2.280922,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,3,2,1,1,2.533077,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,3,3,1,1,3.237803,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,3,4,1,1,2.167630,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,3,5,1,1,2.081028,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,3,6,1,1,2.656829,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,3,7,1,1,2.335520,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,3,8,1,1,2.279893,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,3,9,1,1,2.917085,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,4,0,1,1,2.181911,5.434410,0,0,0,1,0,1.0000
scalar_residual_only,mixed_near_threshold,4,1,1,1,2.795840,5.434410,0,0,0,1,0,1.0000
